metric,iteration,classifier,adjuster,dataset,p_column,c_column,c_value,value
accuracy_score,6,HistGradientBoosting,combat,gse20194,meta_er_status,meta_batch,1,0.900458
accuracy_score,7,HistGradientBoosting,combat,gse20194,meta_er_status,meta_batch,1,0.938513
accuracy_score,8,HistGradientBoosting,combat,gse20194,meta_er_status,meta_batch,1,0.923185
accuracy_score,9,HistGradientBoosting,combat,gse20194,meta_er_status,meta_batch,1,0.946089
roc_auc_score,0,RandomForest,combat_target,gse20194,meta_er_status,meta_batch,1,0.966226
roc_auc_score,1,RandomForest,combat_target,gse20194,meta_er_status,meta_batch,1,0.970492
roc_auc_score,2,RandomForest,combat_target,gse20194,meta_er_status,meta_batch,1,0.967954
roc_auc_score,3,RandomForest,combat_target,gse20194,meta_er_status,meta_batch,1,0.947901
roc_auc_score,4,RandomForest,combat_target,gse20194,meta_er_status,meta_batch,1,0.984111
roc_auc_score,5,RandomForest,combat_target,gse20194,meta_er_status,meta_batch,1,0.965608
roc_auc_score,6,RandomForest,combat_target,gse20194,meta_er_status,meta_batch,1,0.964136
roc_auc_score,7,RandomForest,combat_target,gse20194,meta_er_status,meta_batch,1,0.971159
roc_auc_score,8,RandomForest,combat_target,gse20194,meta_er_status,meta_batch,1,0.964545
roc_auc_score,9,RandomForest,combat_target,gse20194,meta_er_status,meta_batch,1,0.980825
mutual_info_score,0,RandomForest,combat_target,gse20194,meta_er_status,meta_batch,1,0.519636
mutual_info_score,1,RandomForest,combat_target,gse20194,meta_er_status,meta_batch,1,0.634698
mutual_info_score,2,RandomForest,combat_target,gse20194,meta_er_status,meta_batch,1,0.542021
mutual_info_score,3,RandomForest,combat_target,gse20194,meta_er_status,meta_batch,1,0.498711
mutual_info_score,4,RandomForest,combat_target,gse20194,meta_er_status,meta_batch,1,0.529167
mutual_info_score,5,RandomForest,combat_target,gse20194,meta_er_status,meta_batch,1,0.488203
mutual_info_score,6,RandomForest,combat_target,gse20194,meta_er_status,meta_batch,1,0.500406
mutual_info_score,7,RandomForest,combat_target,gse20194,meta_er_status,meta_batch,1,0.511784
mutual_info_score,8,RandomForest,combat_target,gse20194,meta_er_status,meta_batch,1,0.529048
mutual_info_score,9,RandomForest,combat_target,gse20194,meta_er_status,meta_batch,1,0.546948
accuracy_score,0,RandomForest,combat_target,gse20194,meta_er_status,meta_batch,1,0.899577
accuracy_score,1,RandomForest,combat_target,gse20194,meta_er_status,meta_batch,1,0.930937
accuracy_score,2,RandomForest,combat_target,gse20194,meta_er_status,meta_batch,1,0.907329
accuracy_score,3,RandomForest,combat_target,gse20194,meta_er_status,meta_batch,1,0.892706
accuracy_score,4,RandomForest,combat_target,gse20194,meta_er_status,meta_batch,1,0.892706
accuracy_score,5,RandomForest,combat_target,gse20194,meta_er_status,meta_batch,1,0.892178
accuracy_score,6,RandomForest,combat_target,gse20194,meta_er_status,meta_batch,1,0.892706
accuracy_score,7,RandomForest,combat_target,gse20194,meta_er_status,meta_batch,1,0.900106
accuracy_score,8,RandomForest,combat_target,gse20194,meta_er_status,meta_batch,1,0.900458
accuracy_score,9,RandomForest,combat_target,gse20194,meta_er_status,meta_batch,1,0.907505
roc_auc_score,0,HistGradientBoosting,combat_target,gse20194,meta_er_status,meta_batch,1,0.974614
roc_auc_score,1,HistGradientBoosting,combat_target,gse20194,meta_er_status,meta_batch,1,0.959119
roc_auc_score,2,HistGradientBoosting,combat_target,gse20194,meta_er_status,meta_batch,1,0.963337
roc_auc_score,3,HistGradientBoosting,combat_target,gse20194,meta_er_status,meta_batch,1,0.981094
roc_auc_score,4,HistGradientBoosting,combat_target,gse20194,meta_er_status,meta_batch,1,0.969136
roc_auc_score,5,HistGradientBoosting,combat_target,gse20194,meta_er_status,meta_batch,1,0.98344
roc_auc_score,6,HistGradientBoosting,combat_target,gse20194,meta_er_status,meta_batch,1,0.964967
roc_auc_score,7,HistGradientBoosting,combat_target,gse20194,meta_er_status,meta_batch,1,0.966727
roc_auc_score,8,HistGradientBoosting,combat_target,gse20194,meta_er_status,meta_batch,1,0.971154
roc_auc_score,9,HistGradientBoosting,combat_target,gse20194,meta_er_status,meta_batch,1,0.984317
mutual_info_score,0,HistGradientBoosting,combat_target,gse20194,meta_er_status,meta_batch,1,0.643781
mutual_info_score,1,HistGradientBoosting,combat_target,gse20194,meta_er_status,meta_batch,1,0.654637
mutual_info_score,2,HistGradientBoosting,combat_target,gse20194,meta_er_status,meta_batch,1,0.62274
mutual_info_score,3,HistGradientBoosting,combat_target,gse20194,meta_er_status,meta_batch,1,0.675097
mutual_info_score,4,HistGradientBoosting,combat_target,gse20194,meta_er_status,meta_batch,1,0.676266
mutual_info_score,5,HistGradientBoosting,combat_target,gse20194,meta_er_status,meta_batch,1,0.626764
mutual_info_score,6,HistGradientBoosting,combat_target,gse20194,meta_er_status,meta_batch,1,0.598084
mutual_info_score,7,HistGradientBoosting,combat_target,gse20194,meta_er_status,meta_batch,1,0.620757
mutual_info_score,8,HistGradientBoosting,combat_target,gse20194,meta_er_status,meta_batch,1,0.63577
mutual_info_score,9,HistGradientBoosting,combat_target,gse20194,meta_er_status,meta_batch,1,0.708148
accuracy_score,0,HistGradientBoosting,combat_target,gse20194,meta_er_status,meta_batch,1,0.938513
accuracy_score,1,HistGradientBoosting,combat_target,gse20194,meta_er_status,meta_batch,1,0.938865
accuracy_score,2,HistGradientBoosting,combat_target,gse20194,meta_er_status,meta_batch,1,0.930761
accuracy_score,3,HistGradientBoosting,combat_target,gse20194,meta_er_status,meta_batch,1,0.946089
accuracy_score,4,HistGradientBoosting,combat_target,gse20194,meta_er_status,meta_batch,1,0.938513
accuracy_score,5,HistGradientBoosting,combat_target,gse20194,meta_er_status,meta_batch,1,0.930761
accuracy_score,6,HistGradientBoosting,combat_target,gse20194,meta_er_status,meta_batch,1,0.923538
accuracy_score,7,HistGradientBoosting,combat_target,gse20194,meta_er_status,meta_batch,1,0.930761
accuracy_score,8,HistGradientBoosting,combat_target,gse20194,meta_er_status,meta_batch,1,0.938689
accuracy_score,9,HistGradientBoosting,combat_target,gse20194,meta_er_status,meta_batch,1,0.946089
roc_auc_score,0,RandomForest,limma,gse20194,meta_er_status,meta_batch,1,0.966625
roc_auc_score,1,RandomForest,limma,gse20194,meta_er_status,meta_batch,1,0.96098
roc_auc_score,2,RandomForest,limma,gse20194,meta_er_status,meta_batch,1,0.965227
roc_auc_score,3,RandomForest,limma,gse20194,meta_er_status,meta_batch,1,0.947707
roc_auc_score,4,RandomForest,limma,gse20194,meta_er_status,meta_batch,1,0.976482
roc_auc_score,5,RandomForest,limma,gse20194,meta_er_status,meta_batch,1,0.958463
roc_auc_score,6,RandomForest,limma,gse20194,meta_er_status,meta_batch,1,0.957935
roc_auc_score,7,RandomForest,limma,gse20194,meta_er_status,meta_batch,1,0.963955
roc_auc_score,8,RandomForest,limma,gse20194,meta_er_status,meta_batch,1,0.962205
roc_auc_score,9,RandomForest,limma,gse20194,meta_er_status,meta_batch,1,0.982187
mutual_info_score,0,RandomForest,limma,gse20194,meta_er_status,meta_batch,1,0.537528
mutual_info_score,1,RandomForest,limma,gse20194,meta_er_status,meta_batch,1,0.56128
mutual_info_score,2,RandomForest,limma,gse20194,meta_er_status,meta_batch,1,0.472759
mutual_info_score,3,RandomForest,limma,gse20194,meta_er_status,meta_batch,1,0.476464
mutual_info_score,4,RandomForest,limma,gse20194,meta_er_status,meta_batch,1,0.529167
mutual_info_score,5,RandomForest,limma,gse20194,meta_er_status,meta_batch,1,0.538588
mutual_info_score,6,RandomForest,limma,gse20194,meta_er_status,meta_batch,1,0.474824
mutual_info_score,7,RandomForest,limma,gse20194,meta_er_status,meta_batch,1,0.447639
mutual_info_score,8,RandomForest,limma,gse20194,meta_er_status,meta_batch,1,0.529048
mutual_info_score,9,RandomForest,limma,gse20194,meta_er_status,meta_batch,1,0.54354
accuracy_score,0,RandomForest,limma,gse20194,meta_er_status,meta_batch,1,0.899577
accuracy_score,1,RandomForest,limma,gse20194,meta_er_status,meta_batch,1,0.915433
accuracy_score,2,RandomForest,limma,gse20194,meta_er_status,meta_batch,1,0.884426
accuracy_score,3,RandomForest,limma,gse20194,meta_er_status,meta_batch,1,0.884778
accuracy_score,4,RandomForest,limma,gse20194,meta_er_status,meta_batch,1,0.892706
accuracy_score,5,RandomForest,limma,gse20194,meta_er_status,meta_batch,1,0.907681
accuracy_score,6,RandomForest,limma,gse20194,meta_er_status,meta_batch,1,0.877555
accuracy_score,7,RandomForest,limma,gse20194,meta_er_status,meta_batch,1,0.877202
accuracy_score,8,RandomForest,limma,gse20194,meta_er_status,meta_batch,1,0.900458
accuracy_score,9,RandomForest,limma,gse20194,meta_er_status,meta_batch,1,0.899577
roc_auc_score,0,HistGradientBoosting,limma,gse20194,meta_er_status,meta_batch,1,0.975441
roc_auc_score,1,HistGradientBoosting,limma,gse20194,meta_er_status,meta_batch,1,0.955146
roc_auc_score,2,HistGradientBoosting,limma,gse20194,meta_er_status,meta_batch,1,0.964174
roc_auc_score,3,HistGradientBoosting,limma,gse20194,meta_er_status,meta_batch,1,0.975989
roc_auc_score,4,HistGradientBoosting,limma,gse20194,meta_er_status,meta_batch,1,0.96401
roc_auc_score,5,HistGradientBoosting,limma,gse20194,meta_er_status,meta_batch,1,0.973228
roc_auc_score,6,HistGradientBoosting,limma,gse20194,meta_er_status,meta_batch,1,0.945918
roc_auc_score,7,HistGradientBoosting,limma,gse20194,meta_er_status,meta_batch,1,0.966001
roc_auc_score,8,HistGradientBoosting,limma,gse20194,meta_er_status,meta_batch,1,0.965096
roc_auc_score,9,HistGradientBoosting,limma,gse20194,meta_er_status,meta_batch,1,0.979125
mutual_info_score,0,HistGradientBoosting,limma,gse20194,meta_er_status,meta_batch,1,0.573831
mutual_info_score,1,HistGradientBoosting,limma,gse20194,meta_er_status,meta_batch,1,0.673073
mutual_info_score,2,HistGradientBoosting,limma,gse20194,meta_er_status,meta_batch,1,0.543172
mutual_info_score,3,HistGradientBoosting,limma,gse20194,meta_er_status,meta_batch,1,0.624581
mutual_info_score,4,HistGradientBoosting,limma,gse20194,meta_er_status,meta_batch,1,0.63011
mutual_info_score,5,HistGradientBoosting,limma,gse20194,meta_er_status,meta_batch,1,0.581775
mutual_info_score,6,HistGradientBoosting,limma,gse20194,meta_er_status,meta_batch,1,0.515705
mutual_info_score,7,HistGradientBoosting,limma,gse20194,meta_er_status,meta_batch,1,0.642748
mutual_info_score,8,HistGradientBoosting,limma,gse20194,meta_er_status,meta_batch,1,0.578638
mutual_info_score,9,HistGradientBoosting,limma,gse20194,meta_er_status,meta_batch,1,0.708148
accuracy_score,0,HistGradientBoosting,limma,gse20194,meta_er_status,meta_batch,1,0.91561
accuracy_score,1,HistGradientBoosting,limma,gse20194,meta_er_status,meta_batch,1,0.938865
accuracy_score,2,HistGradientBoosting,limma,gse20194,meta_er_status,meta_batch,1,0.907505
accuracy_score,3,HistGradientBoosting,limma,gse20194,meta_er_status,meta_batch,1,0.930761
accuracy_score,4,HistGradientBoosting,limma,gse20194,meta_er_status,meta_batch,1,0.923185
accuracy_score,5,HistGradientBoosting,limma,gse20194,meta_er_status,meta_batch,1,0.91561
accuracy_score,6,HistGradientBoosting,limma,gse20194,meta_er_status,meta_batch,1,0.900458
accuracy_score,7,HistGradientBoosting,limma,gse20194,meta_er_status,meta_batch,1,0.938513
accuracy_score,8,HistGradientBoosting,limma,gse20194,meta_er_status,meta_batch,1,0.923185
accuracy_score,9,HistGradientBoosting,limma,gse20194,meta_er_status,meta_batch,1,0.946089
roc_auc_score,0,RandomForest,limma_target,gse20194,meta_er_status,meta_batch,1,0.966625
roc_auc_score,1,RandomForest,limma_target,gse20194,meta_er_status,meta_batch,1,0.96098
roc_auc_score,2,RandomForest,limma_target,gse20194,meta_er_status,meta_batch,1,0.965227
roc_auc_score,3,RandomForest,limma_target,gse20194,meta_er_status,meta_batch,1,0.947707
roc_auc_score,4,RandomForest,limma_target,gse20194,meta_er_status,meta_batch,1,0.976482
roc_auc_score,5,RandomForest,limma_target,gse20194,meta_er_status,meta_batch,1,0.958463
roc_auc_score,6,RandomForest,limma_target,gse20194,meta_er_status,meta_batch,1,0.957935
roc_auc_score,7,RandomForest,limma_target,gse20194,meta_er_status,meta_batch,1,0.963955
roc_auc_score,8,RandomForest,limma_target,gse20194,meta_er_status,meta_batch,1,0.962205
roc_auc_score,9,RandomForest,limma_target,gse20194,meta_er_status,meta_batch,1,0.982187
mutual_info_score,0,RandomForest,limma_target,gse20194,meta_er_status,meta_batch,1,0.537528
mutual_info_score,1,RandomForest,limma_target,gse20194,meta_er_status,meta_batch,1,0.56128
mutual_info_score,2,RandomForest,limma_target,gse20194,meta_er_status,meta_batch,1,0.472759
mutual_info_score,3,RandomForest,limma_target,gse20194,meta_er_status,meta_batch,1,0.476464
mutual_info_score,4,RandomForest,limma_target,gse20194,meta_er_status,meta_batch,1,0.529167
mutual_info_score,5,RandomForest,limma_target,gse20194,meta_er_status,meta_batch,1,0.538588
mutual_info_score,6,RandomForest,limma_target,gse20194,meta_er_status,meta_batch,1,0.474824
mutual_info_score,7,RandomForest,limma_target,gse20194,meta_er_status,meta_batch,1,0.447639
mutual_info_score,8,RandomForest,limma_target,gse20194,meta_er_status,meta_batch,1,0.529048
mutual_info_score,9,RandomForest,limma_target,gse20194,meta_er_status,meta_batch,1,0.54354
accuracy_score,0,RandomForest,limma_target,gse20194,meta_er_status,meta_batch,1,0.899577
accuracy_score,1,RandomForest,limma_target,gse20194,meta_er_status,meta_batch,1,0.915433
accuracy_score,2,RandomForest,limma_target,gse20194,meta_er_status,meta_batch,1,0.884426
accuracy_score,3,RandomForest,limma_target,gse20194,meta_er_status,meta_batch,1,0.884778
accuracy_score,4,RandomForest,limma_target,gse20194,meta_er_status,meta_batch,1,0.892706
accuracy_score,5,RandomForest,limma_target,gse20194,meta_er_status,meta_batch,1,0.907681
accuracy_score,6,RandomForest,limma_target,gse20194,meta_er_status,meta_batch,1,0.877555
accuracy_score,7,RandomForest,limma_target,gse20194,meta_er_status,meta_batch,1,0.877202
accuracy_score,8,RandomForest,limma_target,gse20194,meta_er_status,meta_batch,1,0.900458
accuracy_score,9,RandomForest,limma_target,gse20194,meta_er_status,meta_batch,1,0.899577
roc_auc_score,0,HistGradientBoosting,limma_target,gse20194,meta_er_status,meta_batch,1,0.975441
roc_auc_score,1,HistGradientBoosting,limma_target,gse20194,meta_er_status,meta_batch,1,0.955146
roc_auc_score,2,HistGradientBoosting,limma_target,gse20194,meta_er_status,meta_batch,1,0.964174
roc_auc_score,3,HistGradientBoosting,limma_target,gse20194,meta_er_status,meta_batch,1,0.975989
roc_auc_score,4,HistGradientBoosting,limma_target,gse20194,meta_er_status,meta_batch,1,0.96401
roc_auc_score,5,HistGradientBoosting,limma_target,gse20194,meta_er_status,meta_batch,1,0.973228
roc_auc_score,6,HistGradientBoosting,limma_target,gse20194,meta_er_status,meta_batch,1,0.945918
roc_auc_score,7,HistGradientBoosting,limma_target,gse20194,meta_er_status,meta_batch,1,0.966001
roc_auc_score,8,HistGradientBoosting,limma_target,gse20194,meta_er_status,meta_batch,1,0.965096
roc_auc_score,9,HistGradientBoosting,limma_target,gse20194,meta_er_status,meta_batch,1,0.979125
mutual_info_score,0,HistGradientBoosting,limma_target,gse20194,meta_er_status,meta_batch,1,0.573831
mutual_info_score,1,HistGradientBoosting,limma_target,gse20194,meta_er_status,meta_batch,1,0.673073
mutual_info_score,2,HistGradientBoosting,limma_target,gse20194,meta_er_status,meta_batch,1,0.543172
mutual_info_score,3,HistGradientBoosting,limma_target,gse20194,meta_er_status,meta_batch,1,0.624581
mutual_info_score,4,HistGradientBoosting,limma_target,gse20194,meta_er_status,meta_batch,1,0.63011
mutual_info_score,5,HistGradientBoosting,limma_target,gse20194,meta_er_status,meta_batch,1,0.581775
mutual_info_score,6,HistGradientBoosting,limma_target,gse20194,meta_er_status,meta_batch,1,0.515705
mutual_info_score,7,HistGradientBoosting,limma_target,gse20194,meta_er_status,meta_batch,1,0.642748
mutual_info_score,8,HistGradientBoosting,limma_target,gse20194,meta_er_status,meta_batch,1,0.578638
mutual_info_score,9,HistGradientBoosting,limma_target,gse20194,meta_er_status,meta_batch,1,0.708148
accuracy_score,0,HistGradientBoosting,limma_target,gse20194,meta_er_status,meta_batch,1,0.91561
accuracy_score,1,HistGradientBoosting,limma_target,gse20194,meta_er_status,meta_batch,1,0.938865
accuracy_score,2,HistGradientBoosting,limma_target,gse20194,meta_er_status,meta_batch,1,0.907505
accuracy_score,3,HistGradientBoosting,limma_target,gse20194,meta_er_status,meta_batch,1,0.930761
accuracy_score,4,HistGradientBoosting,limma_target,gse20194,meta_er_status,meta_batch,1,0.923185
accuracy_score,5,HistGradientBoosting,limma_target,gse20194,meta_er_status,meta_batch,1,0.91561
accuracy_score,6,HistGradientBoosting,limma_target,gse20194,meta_er_status,meta_batch,1,0.900458
accuracy_score,7,HistGradientBoosting,limma_target,gse20194,meta_er_status,meta_batch,1,0.938513
accuracy_score,8,HistGradientBoosting,limma_target,gse20194,meta_er_status,meta_batch,1,0.923185
accuracy_score,9,HistGradientBoosting,limma_target,gse20194,meta_er_status,meta_batch,1,0.946089
roc_auc_score,0,RandomForest,unadjusted,gse20194,meta_er_status,meta_batch,1,0.966625
roc_auc_score,1,RandomForest,unadjusted,gse20194,meta_er_status,meta_batch,1,0.96098
roc_auc_score,2,RandomForest,unadjusted,gse20194,meta_er_status,meta_batch,1,0.965227
roc_auc_score,3,RandomForest,unadjusted,gse20194,meta_er_status,meta_batch,1,0.947707
roc_auc_score,4,RandomForest,unadjusted,gse20194,meta_er_status,meta_batch,1,0.976482
roc_auc_score,5,RandomForest,unadjusted,gse20194,meta_er_status,meta_batch,1,0.958463
roc_auc_score,6,RandomForest,unadjusted,gse20194,meta_er_status,meta_batch,1,0.957935
roc_auc_score,7,RandomForest,unadjusted,gse20194,meta_er_status,meta_batch,1,0.963955
roc_auc_score,8,RandomForest,unadjusted,gse20194,meta_er_status,meta_batch,1,0.962205
roc_auc_score,9,RandomForest,unadjusted,gse20194,meta_er_status,meta_batch,1,0.982187
mutual_info_score,0,RandomForest,unadjusted,gse20194,meta_er_status,meta_batch,1,0.537528
mutual_info_score,1,RandomForest,unadjusted,gse20194,meta_er_status,meta_batch,1,0.56128
mutual_info_score,2,RandomForest,unadjusted,gse20194,meta_er_status,meta_batch,1,0.472759
mutual_info_score,3,RandomForest,unadjusted,gse20194,meta_er_status,meta_batch,1,0.476464
mutual_info_score,4,RandomForest,unadjusted,gse20194,meta_er_status,meta_batch,1,0.529167
mutual_info_score,5,RandomForest,unadjusted,gse20194,meta_er_status,meta_batch,1,0.538588
mutual_info_score,6,RandomForest,unadjusted,gse20194,meta_er_status,meta_batch,1,0.474824
mutual_info_score,7,RandomForest,unadjusted,gse20194,meta_er_status,meta_batch,1,0.447639
mutual_info_score,8,RandomForest,unadjusted,gse20194,meta_er_status,meta_batch,1,0.529048
mutual_info_score,9,RandomForest,unadjusted,gse20194,meta_er_status,meta_batch,1,0.54354
accuracy_score,0,RandomForest,unadjusted,gse20194,meta_er_status,meta_batch,1,0.899577
accuracy_score,1,RandomForest,unadjusted,gse20194,meta_er_status,meta_batch,1,0.915433
accuracy_score,2,RandomForest,unadjusted,gse20194,meta_er_status,meta_batch,1,0.884426
accuracy_score,3,RandomForest,unadjusted,gse20194,meta_er_status,meta_batch,1,0.884778
accuracy_score,4,RandomForest,unadjusted,gse20194,meta_er_status,meta_batch,1,0.892706
accuracy_score,5,RandomForest,unadjusted,gse20194,meta_er_status,meta_batch,1,0.907681
accuracy_score,6,RandomForest,unadjusted,gse20194,meta_er_status,meta_batch,1,0.877555
accuracy_score,7,RandomForest,unadjusted,gse20194,meta_er_status,meta_batch,1,0.877202
accuracy_score,8,RandomForest,unadjusted,gse20194,meta_er_status,meta_batch,1,0.900458
accuracy_score,9,RandomForest,unadjusted,gse20194,meta_er_status,meta_batch,1,0.899577
roc_auc_score,0,HistGradientBoosting,unadjusted,gse20194,meta_er_status,meta_batch,1,0.975441
roc_auc_score,1,HistGradientBoosting,unadjusted,gse20194,meta_er_status,meta_batch,1,0.955146
roc_auc_score,2,HistGradientBoosting,unadjusted,gse20194,meta_er_status,meta_batch,1,0.964174
roc_auc_score,3,HistGradientBoosting,unadjusted,gse20194,meta_er_status,meta_batch,1,0.975989
roc_auc_score,4,HistGradientBoosting,unadjusted,gse20194,meta_er_status,meta_batch,1,0.96401
roc_auc_score,5,HistGradientBoosting,unadjusted,gse20194,meta_er_status,meta_batch,1,0.973228
roc_auc_score,6,HistGradientBoosting,unadjusted,gse20194,meta_er_status,meta_batch,1,0.945918
roc_auc_score,7,HistGradientBoosting,unadjusted,gse20194,meta_er_status,meta_batch,1,0.966001
roc_auc_score,8,HistGradientBoosting,unadjusted,gse20194,meta_er_status,meta_batch,1,0.965096
roc_auc_score,9,HistGradientBoosting,unadjusted,gse20194,meta_er_status,meta_batch,1,0.979125
mutual_info_score,0,HistGradientBoosting,unadjusted,gse20194,meta_er_status,meta_batch,1,0.573831
mutual_info_score,1,HistGradientBoosting,unadjusted,gse20194,meta_er_status,meta_batch,1,0.673073
mutual_info_score,2,HistGradientBoosting,unadjusted,gse20194,meta_er_status,meta_batch,1,0.543172
mutual_info_score,3,HistGradientBoosting,unadjusted,gse20194,meta_er_status,meta_batch,1,0.624581
mutual_info_score,4,HistGradientBoosting,unadjusted,gse20194,meta_er_status,meta_batch,1,0.63011
mutual_info_score,5,HistGradientBoosting,unadjusted,gse20194,meta_er_status,meta_batch,1,0.581775
mutual_info_score,6,HistGradientBoosting,unadjusted,gse20194,meta_er_status,meta_batch,1,0.515705
mutual_info_score,7,HistGradientBoosting,unadjusted,gse20194,meta_er_status,meta_batch,1,0.642748
mutual_info_score,8,HistGradientBoosting,unadjusted,gse20194,meta_er_status,meta_batch,1,0.578638
mutual_info_score,9,HistGradientBoosting,unadjusted,gse20194,meta_er_status,meta_batch,1,0.708148
accuracy_score,0,HistGradientBoosting,unadjusted,gse20194,meta_er_status,meta_batch,1,0.91561
accuracy_score,1,HistGradientBoosting,unadjusted,gse20194,meta_er_status,meta_batch,1,0.938865
accuracy_score,2,HistGradientBoosting,unadjusted,gse20194,meta_er_status,meta_batch,1,0.907505
accuracy_score,3,HistGradientBoosting,unadjusted,gse20194,meta_er_status,meta_batch,1,0.930761
accuracy_score,4,HistGradientBoosting,unadjusted,gse20194,meta_er_status,meta_batch,1,0.923185
accuracy_score,5,HistGradientBoosting,unadjusted,gse20194,meta_er_status,meta_batch,1,0.91561
